Year,Category,Title,Type,Quality,Units,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Note
2011,VEGETABLES,Calabrese,All Varieties,-,$/kg,,,,,1.68,1.11,0.92,0.97,0.99,0.88,0.89,0.98,
2011,VEGETABLES,Capsicums,Green,1st,$/kg,,,,,1.43,0.98,1.14,1.07,1.1,,0.59,,
2011,VEGETABLES,Capsicums,Green,2nd,$/kg,,,,,1.48,0.72,0.75,0.7,0.78,0.51,0.4,0.9,
2011,VEGETABLES,Capsicums,Green,Ave,$/kg,,,,,1.45,0.83,0.87,0.85,1.03,0.51,0.42,0.9,
2011,VEGETABLES,Capsicums,Red,1st,$/kg,,,,2.5,1.35,0.97,0.92,1.16,1.25,,0.72,,
2011,VEGETABLES,Capsicums,Red,2nd,$/kg,,,,,1.7,0.68,0.61,0.61,0.78,0.45,0.49,0.59,
2011,VEGETABLES,Capsicums,Red,Ave,$/kg,,,,2.5,1.52,0.85,0.75,0.94,1.03,0.45,0.52,0.59,
2011,VEGETABLES,Carrots,Topped-Washed,-,$/kg,0.38,0.39,0.39,0.39,0.44,0.45,0.37,0.31,0.28,0.26,0.26,0.26,
2011,VEGETABLES,Cauliflowers,Kent,-,$/head,0.66,0.53,0.44,0.57,1.1,0.65,0.37,0.51,0.54,0.41,0.37,0.59,
2011,VEGETABLES,Cauliflowers,All Other,-,$/head,0.63,0.57,0.58,0.47,0.67,0.57,0.46,0.45,0.47,0.37,0.35,0.53,
2011,VEGETABLES,Celery,All Washed,-,$/kg,,,,,,0.68,0.6,0.58,0.53,0.54,0.5,0.57,
2011,VEGETABLES,Courgettes,All Varieties,-,$/kg,,,,,0.82,0.99,0.87,0.78,0.91,0.91,,,
2011,VEGETABLES,Cucumbers,All Varieties,-,$/kg,,0.62,0.69,0.72,0.7,0.55,0.64,0.65,0.67,0.66,0.66,0.4,
2011,VEGETABLES,Beans, French or Kidney,-,$/kg,,,,,,,,2.02,1.7,1.53,1.92,,
2011,VEGETABLES,Leeks,Trimmed,-,$/kg,1.24,1,1.02,0.9,0.88,1.33,1.17,1,0.87,0.78,0.76,0.78,
2011,VEGETABLES,Lettuce,Butterhead - Indoor,1st,$/head,0.38,0.36,0.34,0.3,0.29,0.28,0.27,0.27,0.28,0.31,0.31,0.3,
2011,VEGETABLES,Lettuce,Butterhead - Indoor,2nd,$/head,,,,,0.25,0.25,0.25,0.23,0.21,0.25,0.27,0.28,
2011,VEGETABLES,Lettuce,Butterhead - Indoor,Ave,$/head,0.38,0.36,0.34,0.3,0.29,0.28,0.27,0.26,0.28,0.3,0.31,0.3,
2011,VEGETABLES,Lettuce,Cos,1st,$/head,,,,0.6,0.49,0.44,0.45,0.44,0.47,0.47,0.44,,
2011,VEGETABLES,Lettuce,Cos,2nd,$/head,,,,,0.38,0.32,0.31,0.31,0.29,0.34,,,
2011,VEGETABLES,Lettuce,Cos,Ave,$/head,,,,0.6,0.49,0.43,0.44,0.43,0.46,0.46,0.44,,
2011,VEGETABLES,Lettuce,Crisp-Iceberg Type,1st,$/head,,,,0.33,0.3,0.29,0.27,0.27,0.37,0.33,0.3,,
2011,VEGETABLES,Lettuce,Crisp-Iceberg Type,2nd,$/head,,,,,0.17,0.17,0.16,0.19,0.24,0.23,,,
2011,VEGETABLES,Lettuce,Crisp-Iceberg Type,Ave,$/head,,,,0.33,0.29,0.27,0.25,0.25,0.35,0.31,0.3,,
2011,VEGETABLES,Lettuce,Little Gem,1st,$/twin,0.67,0.6,0.54,0.53,0.47,0.46,0.47,0.45,0.47,0.51,0.49,0.52,
2011,VEGETABLES,Lettuce,Little Gem,2nd,$/twin,,,,,0.3,0.29,0.3,0.31,0.32,0.33,,,
2011,VEGETABLES,Lettuce,Little Gem,Ave,$/twin,0.67,0.6,0.54,0.53,0.47,0.45,0.46,0.44,0.46,0.5,0.49,0.52,
2011,VEGETABLES,Mushrooms,Button - Indoor,-,$/kg,1.05,,,,,,,,,,,,
2011,VEGETABLES,Mushrooms,Cup - Indoor,-,$/kg,1.05,,1.05,1.38,1.19,1.18,1.1,1.26,1.38,,1.1,,
2011,VEGETABLES,Mushrooms,Flat - Indoor,-,$/kg,1.37,,0.77,2.12,0.9,0.61,0.55,1.1,,0.99,0.88,,
2011,VEGETABLES,Parsnips,All Varieties,-,$/kg,0.86,0.8,0.77,0.75,0.76,1.03,1.53,1.15,0.95,0.84,0.83,0.85,
2011,VEGETABLES,Rhubarb,Forced,-,$/kg,3.23,2.81,2.3,2.02,,,,,,,,,
2011,VEGETABLES,Rhubarb,Outdoor,-,$/kg,,2.57,1.55,1,0.94,1.47,1.32,0.95,0.92,1.1,1.1,,
2011,VEGETABLES,Runner Beans,Runner-Climbing,-,$/kg,,,,,,3.12,1.69,1.28,1.04,1.11,,,
2011,VEGETABLES,Salad Onions,Salad,-,$/bunch,,,,0.27,0.25,0.23,0.23,0.22,0.22,0.22,0.2,,
2011,VEGETABLES,Shelling Peas,All Varieties,-,$/kg,,,,,2.01,1.46,1.25,1.21,1.46,0.17,,,
2011,VEGETABLES,Spinach,Leaf - Loose/bunches,-,$/kg,,,,0.78,0.78,0.75,0.67,0.63,0.59,0.58,0.55,0.89,
2011,VEGETABLES,Swede,All Varieties,-,$/kg,0.33,0.33,0.31,0.3,0.28,0.54,0.55,0.43,0.36,0.31,0.3,0.29,
2011,VEGETABLES,Sweetcorn,All Varieties,-,$/cob,,,,,,,0.28,0.21,0.18,0.18,0.25,,
2011,VEGETABLES,Tomatoes,Round,1st,$/kg,,,1.45,1.24,0.9,0.74,0.73,0.71,0.81,0.95,0.78,0.6,
2011,VEGETABLES,Tomatoes,Round,2nd,$/kg,,,0.98,0.61,0.54,0.43,0.41,0.45,0.44,0.52,0.41,,
2011,VEGETABLES,Tomatoes,Round,Ave,$/kg,,,1.39,1.21,0.89,0.72,0.67,0.64,0.69,0.75,0.62,0.6,
2011,VEGETABLES,Tomatoes,Vine,1st,$/kg,,,1.58,1.46,1.29,0.77,0.85,0.71,0.78,0.86,0.99,,
2011,VEGETABLES,Tomatoes,Vine,2nd,$/kg,,,,,0.63,0.44,0.46,0.48,,,0.42,0.42,
2011,VEGETABLES,Tomatoes,Vine,Ave,$/kg,,,1.58,1.46,1.24,0.76,0.76,0.61,0.78,0.86,0.6,0.42,
2011,VEGETABLES,Tomatoes,Cherry,1st,$/kg,,,,2.84,2.01,1.64,2.15,1.92,2.05,2.17,1.96,,
2011,VEGETABLES,Tomatoes,Cherry,2nd,$/kg,,,,,,,,1.45,1.28,1.8,,,
2011,VEGETABLES,Tomatoes,Cherry,Ave,$/kg,,,,2.84,2.01,1.64,2.15,1.8,1.96,2.09,1.96,,
2011,VEGETABLES,Tomatoes,Plum,1st,$/kg,,,,1.69,1.28,0.93,0.83,0.82,0.89,1.07,1.17,,
2011,VEGETABLES,Tomatoes,Plum,2nd,$/kg,,,,,,0.5,,,0.21,,0.58,,
2011,VEGETABLES,Tomatoes,Plum,Ave,$/kg,,,,1.69,1.28,0.78,0.83,0.82,0.86,1.07,0.75,,
2011,VEGETABLES,Turnip,All Varieties,-,$/kg,1.01,0.97,0.98,1.03,0.97,0.99,0.97,0.76,0.71,0.72,0.82,0.86,
2011,VEGETABLES,Watercress,All Varieties,-,$/bunch,0.56,0.52,0.51,0.52,0.54,0.53,0.5,0.49,0.49,0.5,0.49,0.51,
2011,CUT FLOWERS,Alstromeria,Indoor,-,$/bunch(1),0.86,0.85,0.81,0.89,0.81,0.99,0.98,0.91,0.98,0.96,1.04,1.14,
2011,CUT FLOWERS,Chrysanthemums,Indoor-bloom,-,$/bloom,0.63,,,1.6,0.49,,,0.42,0.41,0.4,0.42,0.63,
2011,CUT FLOWERS,Chrysanthemums,Indoor-spray,-,$/spray,0.23,0.25,0.28,0.25,0.29,0.23,0.23,0.2,0.21,0.16,0.16,0.19,
2011,CUT FLOWERS,Gladioli,All Varieties,-,$/bunch(1),,,,,,0.82,0.79,0.69,0.66,0.56,0.62,,
2011,CUT FLOWERS,Irises,Indoor,-,$/bunch(1),,,0.4,0.59,0.5,0.53,0.59,,0.75,0.67,0.63,,
2011,Narcissus-inc.Daffodils,Oriental Lilies,Homegrown,-,$/stem,0.58,0.8,0.78,0.66,0.73,0.71,0.7,0.66,0.65,0.64,0.63,0.64,
2011,Narcissus-inc.Daffodils,Pinks,All Varieties,-,$/bunch(3),,,1.23,,0.52,0.49,0.52,0.45,0.51,0.31,0.35,,
2011,Narcissus-inc.Daffodils,Tulips,Indoor,-,$/bunch(4),0.87,0.86,0.86,0.75,0.58,0.5,,,,,,0.95,
2011,POT PLANTS,Begonia-Elatior,13cm,-,$ each,0.9,1.02,1.15,1.1,1.25,1.18,1.2,1.12,1.13,1.1,1.01,1.25,
2011,POT PLANTS,Cyclamen,13cm,-,$ each,1.18,1.13,1.15,0.87,0.7,,1.6,1.11,0.92,0.93,0.93,1.01,
2011,POT PLANTS,Poinsettia,13cm,-,$ each,,,,,,,,,,,2.29,2.32,
2011,POT PLANTS,Chrysanthemum,13cm,-,$ each,1.17,1.17,1.15,1.18,1.31,1.16,1.25,1.28,1.28,1.21,1.24,1.19,
2012,FRUIT,Blackberries,All Varieties,-,$/kg,,,,,,8.94,5.29,5.36,6.25,6.84,14.4,,
2012,FRUIT,Blackcurrants,All Varieties,-,$/kg,,,,,,,5.34,6.53,6.95,,,,
2012,FRUIT,Cherries,Sweet Black,-,$/kg,,,,,,3.1,3.34,2.52,2.91,,,,
2012,FRUIT,Cherries,Sweet White,-,$/kg,,,,,,,3.12,2.31,,,,,
2012,FRUIT,Cooking Apples,Bramley's Seedling,1st,$/kg,0.67,0.66,0.63,0.71,0.74,0.87,1.08,0.94,0.77,0.92,0.97,1.04,
2012,FRUIT,Cooking Apples,Bramley's Seedling,2nd,$/kg,0.43,0.46,0.44,0.47,0.55,0.6,0.54,0.52,0.52,0.53,0.55,0.71,
2012,FRUIT,Cooking Apples,Bramley's Seedling,Ave,$/kg,0.61,0.61,0.59,0.66,0.71,0.84,0.88,0.86,0.75,0.9,0.94,1.01,
2012,FRUIT,Damsons,All Varieties,-,$/kg,,,,,,,,1.96,1.53,0.99,,,
2012,FRUIT,Dessert Apples,Cox's Orange-group,1st,$/kg,0.75,0.79,0.83,0.91,0.86,,,,0.98,0.9,0.81,0.9,
2012,FRUIT,Dessert Apples,Cox's Orange-group,2nd,$/kg,0.44,0.47,0.47,0.49,,,,,0.65,0.5,0.41,0.54,
2012,FRUIT,Dessert Apples,Cox's Orange-group,Ave,$/kg,0.71,0.75,0.8,0.84,0.86,,,,0.98,0.88,0.77,0.87,
2012,FRUIT,Dessert Apples,Discovery,1st,$/kg,,,,,,,,0.91,0.67,,,,
2012,FRUIT,Dessert Apples,Discovery,2nd,$/kg,,,,,,,,0.67,0.55,,,,
2012,FRUIT,Dessert Apples,Discovery,Ave,$/kg,,,,,,,,0.9,0.66,,,,
2012,FRUIT,Dessert Apples,Egremont Russet,1st,$/kg,0.75,0.88,0.97,,,,,,0.95,0.87,0.85,0.89,
2012,FRUIT,Dessert Apples,Egremont Russet,2nd,$/kg,0.49,,,,,,,,,0.61,0.44,0.66,
2012,FRUIT,Dessert Apples,Egremont Russet,Ave,$/kg,0.71,0.88,0.97,,,,,,0.95,0.87,0.84,0.88,
2012,FRUIT,Dessert Apples,Spartan,1st,$/kg,,,,,,,,,,1.06,0.86,,
2012,FRUIT,Dessert Apples,Spartan,2nd,$/kg,0.4,,,,,,,,,0.51,,,
2012,FRUIT,Dessert Apples,Spartan,Ave,$/kg,0.4,,,,,,,,,0.79,0.86,,
2012,FRUIT,Dessert Apples,Worcester Pearmain,1st,$/kg,,,,,,,,0.66,0.78,0.65,,,
2012,FRUIT,Dessert Apples,Worcester Pearmain,2nd,$/kg,,,,,,,,,0.66,,,,
2012,FRUIT,Dessert Apples,Worcester Pearmain,Ave,$/kg,,,,,,,,0.66,0.78,0.65,,,
2012,FRUIT,Dessert Apples,Red Pippin,1st,$/kg,,,,,,,,,,0.61,0.69,,
2012,FRUIT,Dessert Apples,Red Pippin,2nd,$/kg,,,,,,,,,,0.83,,,
2012,FRUIT,Dessert Apples,Red Pippin,Ave,$/kg,,,,,,,,,,0.7,0.69,,
2012,FRUIT,Dessert Apples,Gala,1st,$/kg,0.69,0.68,0.73,0.81,0.74,,,,0.79,0.83,0.76,0.81,
2012,FRUIT,Dessert Apples,Gala,2nd,$/kg,0.4,0.53,0.6,0.66,,,,,,0.64,0.42,0.49,
2012,FRUIT,Dessert Apples,Gala,Ave,$/kg,0.68,0.68,0.73,0.81,0.74,,,,0.79,0.81,0.72,0.79,
2012,FRUIT,Dessert Apples,Other Early Season,-,$/kg,,,,0.93,,,,,0.73,0.81,0.82,,
2012,FRUIT,Dessert Apples,Other Mid Season,-,$/kg,0.59,0.53,0.77,0.72,,,,,,0.6,0.63,0.71,
2012,FRUIT,Dessert Apples,Other Late Season,-,$/kg,0.65,0.67,0.63,0.82,0.89,,,,,0.77,0.78,0.73,
2012,FRUIT,Dessert Apples,Jonogold - group,1st,$/kg,,0.53,,,,,,,,0.78,0.73,0.66,
2012,FRUIT,Dessert Apples,Jonogold - group,2nd,$/kg,,0.49,,,,,,,,0.63,,,
2012,FRUIT,Dessert Apples,Jonogold - group,Ave,$/kg,,0.5,,,,,,,,0.77,0.73,0.66,
2012,FRUIT,Gooseberries,All Varieties,-,$/kg,,,,,,4.34,2.42,2.43,,,,,
2012,FRUIT,Pears,Conference,1st,$/kg,0.57,0.58,0.57,0.67,0.52,,,1.06,0.76,0.69,0.7,0.7,
2012,FRUIT,Pears,Conference,2nd,$/kg,0.44,0.43,0.45,0.45,0.51,0.4,,,0.61,0.57,0.51,0.55,
2012,FRUIT,Pears,Conference,Ave,$/kg,0.52,0.54,0.52,0.55,0.51,0.4,,1.06,0.75,0.67,0.67,0.67,
2012,FRUIT,Pears,Doyenne Du Comice,1st,$/kg,0.61,0.65,0.62,0.69,0.6,,,,,0.56,0.7,0.76,
2012,FRUIT,Pears,Doyenne Du Comice,2nd,$/kg,0.38,0.44,0.33,0.27,0.42,,,,,0.65,0.59,0.62,
2012,FRUIT,Pears,Doyenne Du Comice,Ave,$/kg,0.55,0.63,0.57,0.55,0.49,,,,,0.6,0.69,0.75,
2012,FRUIT,Pears,William's Bon Chretien,1st,$/kg,,,,,,,,,0.78,,,,
2012,FRUIT,Pears,William's Bon Chretien,2nd,$/kg,,,,,,,,,,,,,
2012,FRUIT,Pears,William's Bon Chretien,Ave,$/kg,,,,,,,,,0.78,,,,
2012,FRUIT,Pears,Other,1st,$/kg,0.5,,,,,,,,0.73,0.53,0.55,0.68,
2012,FRUIT,Pears,Other,2nd,$/kg,0.37,,,,,,,,,,,,
2012,FRUIT,Pears,Other,Ave,$/kg,0.39,,,,,,,,0.73,0.53,0.55,0.68,
2012,FRUIT,Plums and Gages,Czar,-,$/kg,,,,,,,,0.88,,,,,
2012,FRUIT,Plums and Gages,Majorie's Seedling,-,$/kg,,,,,,,,,1.31,,,,
2012,FRUIT,Plums and Gages,Victoria,-,$/kg,,,,,,,,1.7,1.4,,,,
2012,FRUIT,Plums and Gages,Other Varieties,-,$/kg,,,,,,,,1.38,1.26,1.61,,,
2012,FRUIT,Raspberries,All Varieties,-,$/kg,,,,,9.68,8.82,4.72,6.65,7.26,6.96,7.24,3.6,
2012,FRUIT,Redcurrants,All Varieties,-,$/kg,,,,,,,5.52,6.57,8.34,,,,
2012,FRUIT,Strawberries,All Varieties,1st,$/kg,,,,3.48,3.26,2.74,2.13,2.12,2.02,2.97,2.03,,
2012,FRUIT,Strawberries,All Varieties,2nd,$/kg,,,1.98,1.8,1.36,1.21,0.8,0.96,1.01,1.31,1.18,1.21,
2012,FRUIT,Strawberries,All Varieties,Ave,$/kg,,,1.98,2.06,2.2,2.27,1.75,1.82,1.85,2.17,1.74,1.21,
2012,VEGETABLES,Asparagus,All Varieties,-,$/kg,,,10.12,8.49,6.77,5.85,7.67,8.4,7.8,9.03,,,
2012,VEGETABLES,Beetroot,Topped,-,$/kg,0.31,0.33,0.32,0.36,0.32,0.35,0.43,0.43,0.39,0.37,0.38,0.37,
2012,VEGETABLES,Broad Beans,Broad,-,$/kg,,,,,,1.27,0.98,0.96,1.09,1.22,,,
2012,VEGETABLES,Brussels Sprouts,All Varieties,-,$/kg,0.49,0.49,0.48,0.58,,,,0.97,0.94,1,0.94,0.9,
2012,VEGETABLES,Bulb Onions,Yellow,-,$/kg,0.15,0.17,0.15,0.16,0.16,0.18,0.23,0.27,0.25,0.24,0.26,0.24,
2012,VEGETABLES,Bulb Onions,Red,-,$/kg,0.31,0.36,0.34,0.36,0.39,0.43,0.3,0.37,0.5,0.5,0.5,0.48,
2012,VEGETABLES,Cabbage,Red,-,$/kg,0.26,0.27,0.28,0.29,0.29,0.3,0.28,0.35,0.35,0.36,0.37,0.37,
2012,VEGETABLES,Cabbage,Savoy,-,$/head,0.31,0.31,0.31,0.32,0.36,0.49,0.6,0.45,0.39,0.45,0.46,0.45,
2012,VEGETABLES,Cabbage,Spring Greens - Loose,-,$/kg,,0.44,0.55,0.5,0.44,,0.55,1,,,0.44,0.48,reported as combined item before 2007
2012,VEGETABLES,Cabbage,Spring Greens - Prepacked,-,$/kg,0.72,0.82,0.88,0.79,0.72,0.75,1.04,0.84,0.77,0.72,0.71,0.8,
2012,VEGETABLES,Cabbage,Summer & Autumn-Pointed,-,$/kg,0.43,0.48,,0.39,0.53,0.52,0.64,0.48,0.46,0.48,0.46,0.45,
2012,VEGETABLES,Cabbage,Summer & Autumn Round,-,$/head,0.36,0.38,,,0.56,0.44,0.53,0.41,0.35,0.38,0.38,0.38,
2012,VEGETABLES,Cabbage,White,-,$/kg,0.24,0.24,0.24,0.24,0.23,0.22,0.22,0.24,0.25,0.29,0.3,0.29,
2012,VEGETABLES,Cabbage,Winter Other,-,$/head,0.29,0.29,0.3,0.3,0.33,,,,,,0.48,0.41,
2012,VEGETABLES,Calabrese,All Varieties,-,$/kg,1.01,,,,,2.17,2.35,1.33,1.61,1.63,1.18,1.32,
2012,VEGETABLES,Capsicums,Green,1st,$/kg,,,,,1.4,1.5,0.81,0.84,,,,1.05,
2012,VEGETABLES,Capsicums,Green,2nd,$/kg,,,,,,,0.68,0.64,0.63,0.63,0.64,0.58,
2012,VEGETABLES,Capsicums,Green,Ave,$/kg,,,,,1.4,1.5,0.72,0.67,0.63,0.63,0.64,0.64,
2012,VEGETABLES,Capsicums,Red,1st,$/kg,,,,,,1.53,0.83,1.18,1.1,,,,
2012,VEGETABLES,Capsicums,Red,2nd,$/kg,,,,1,,,0.65,0.63,0.75,0.77,0.69,0.67,
2012,VEGETABLES,Capsicums,Red,Ave,$/kg,,,,1,,1.53,0.74,0.85,0.84,0.77,0.69,0.67,
2012,VEGETABLES,Carrots,Topped-Washed,-,$/kg,0.28,0.3,0.29,0.3,0.49,0.66,0.55,0.47,0.42,0.36,0.38,0.4,
2012,VEGETABLES,Cauliflowers,Kent,-,$/head,0.66,0.92,0.51,0.58,0.66,0.56,0.77,0.47,0.6,0.76,0.63,0.41,
2012,VEGETABLES,Cauliflowers,All Other,-,$/head,0.63,0.92,0.46,0.5,0.66,0.58,0.68,0.49,0.6,0.76,0.6,0.65,
2012,VEGETABLES,Celery,All Washed,-,$/kg,,,,,0.6,0.82,0.72,0.71,0.67,0.63,0.63,0.64,
2012,VEGETABLES,Courgettes,All Varieties,-,$/kg,,,,,,,1,0.73,0.88,1.11,,,
2012,VEGETABLES,Cucumbers,All Varieties,-,$/kg,,1.27,0.97,0.6,0.77,0.71,0.72,0.59,0.66,0.72,0.53,,
2012,VEGETABLES,Beans, French or Kidney,-,$/kg,,,,,,,,2.02,1.76,1.73,1.92,,
2012,VEGETABLES,Leeks,Trimmed,-,$/kg,0.74,0.86,0.89,0.83,0.96,1.38,1.23,1.13,1.03,0.99,0.99,0.97,
2012,VEGETABLES,Lettuce,Butterhead - Indoor,1st,$/head,0.31,0.34,0.36,0.35,0.33,0.3,0.29,0.3,0.29,0.3,0.35,0.37,
2012,VEGETABLES,Lettuce,Butterhead - Indoor,2nd,$/head,,,,,,,0.26,0.26,0.26,,0.3,,
2012,VEGETABLES,Lettuce,Butterhead - Indoor,Ave,$/head,0.31,0.34,0.36,0.35,0.33,0.3,0.29,0.3,0.29,0.3,0.34,0.37,
2012,VEGETABLES,Lettuce,Cos,1st,$/head,,,,,0.58,0.56,0.5,0.5,0.5,0.5,0.55,0.5,
2012,VEGETABLES,Lettuce,Cos,2nd,$/head,,,,,,0.3,0.3,0.31,0.32,,,,
2012,VEGETABLES,Lettuce,Cos,Ave,$/head,,,,,0.58,0.56,0.49,0.5,0.5,0.5,0.55,0.5,
2012,VEGETABLES,Lettuce,Crisp-Iceberg Type,1st,$/head,,,,,0.4,0.46,0.38,0.45,0.4,0.41,0.52,,
2012,VEGETABLES,Lettuce,Crisp-Iceberg Type,2nd,$/head,,,,,,0.29,0.24,0.28,0.25,0.35,,,
2012,VEGETABLES,Lettuce,Crisp-Iceberg Type,Ave,$/head,,,,,0.4,0.45,0.37,0.44,0.39,0.4,0.52,,
2012,VEGETABLES,Lettuce,Little Gem,1st,$/twin,0.51,0.55,0.65,0.56,0.52,0.59,0.5,0.52,0.53,0.53,0.57,0.65,
2012,VEGETABLES,Lettuce,Little Gem,2nd,$/twin,,,,,,0.4,0.37,0.34,0.4,,,,
2012,VEGETABLES,Lettuce,Little Gem,Ave,$/twin,0.51,0.55,0.65,0.56,0.52,0.59,0.5,0.52,0.53,0.53,0.57,0.65,
2012,VEGETABLES,Mushrooms,Button - Indoor,-,$/kg,1.05,,1.1,1.69,1.61,1.63,1.77,1.79,1.59,,,,
2012,VEGETABLES,Mushrooms,Cup - Indoor,-,$/kg,1.1,,1.05,1.1,1.1,1.37,2.05,2.38,2.06,1.68,1.75,1.74,
2012,VEGETABLES,Mushrooms,Flat - Indoor,-,$/kg,1.1,0.77,1.1,1.1,1.1,0.97,1.1,1.1,,,1.1,,
2012,VEGETABLES,Parsnips,All Varieties,-,$/kg,0.79,0.83,0.77,0.76,0.81,1.16,1.48,1.38,1.15,0.91,1,0.99,
2012,VEGETABLES,Rhubarb,Forced,-,$/kg,3.31,3.17,2.8,1.81,2.68,4.81,,,,,,,
2012,VEGETABLES,Rhubarb,Outdoor,-,$/kg,,,1.79,1.2,0.92,0.92,0.99,1.13,1.12,1.1,,,
2012,VEGETABLES,Runner Beans,Runner-Climbing,-,$/kg,,,,,,7.72,3.29,1.68,1.62,1.8,,,
2012,VEGETABLES,Salad Onions,Salad,-,$/bunch,,,0.28,0.25,0.23,0.24,0.25,0.23,0.24,0.24,0.21,,
2012,VEGETABLES,Shelling Peas,All Varieties,-,$/kg,,,,,2.45,2,1.6,1.21,1.64,1.73,,,
2012,VEGETABLES,Spinach,Leaf - Loose/bunches,-,$/kg,,,1.18,1.32,0.87,0.87,0.84,0.73,0.74,1,0.81,,
2012,VEGETABLES,Swede,All Varieties,-,$/kg,0.28,0.28,0.29,0.29,0.32,0.48,0.87,0.6,0.49,0.52,0.5,0.5,
2012,VEGETABLES,Sweetcorn,All Varieties,-,$/cob,,,,,,,,0.24,0.21,0.26,0.28,,
2012,VEGETABLES,Tomatoes,Round,1st,$/kg,,,2.5,1.05,1,0.87,0.86,0.82,0.94,1.02,0.8,0.54,
2012,VEGETABLES,Tomatoes,Round,2nd,$/kg,,,0.61,0.44,0.52,0.5,0.56,0.61,0.51,0.73,0.47,,
2012,VEGETABLES,Tomatoes,Round,Ave,$/kg,,,0.64,0.91,0.96,0.78,0.82,0.79,0.89,1.01,0.78,0.54,
2012,VEGETABLES,Tomatoes,Vine,1st,$/kg,,,2.5,1.26,1.16,1.05,0.95,0.96,0.96,1.14,0.95,0.58,
2012,VEGETABLES,Tomatoes,Vine,2nd,$/kg,,,,,,0.67,,0.58,0.33,,,,
2012,VEGETABLES,Tomatoes,Vine,Ave,$/kg,,,2.5,1.26,1.16,1.04,0.95,0.96,0.96,1.14,0.95,0.58,
2012,VEGETABLES,Tomatoes,Cherry,1st,$/kg,,,,,2.03,2,2.47,2.31,2.36,3.29,2.42,,
2012,VEGETABLES,Tomatoes,Cherry,2nd,$/kg,,,,,1.9,,,,,,,,
2012,VEGETABLES,Tomatoes,Cherry,Ave,$/kg,,,,,1.95,2,2.47,2.31,2.36,3.29,2.42,,
2012,VEGETABLES,Tomatoes,Plum,1st,$/kg,,,,,1.58,1.19,0.98,0.98,0.96,1,1.06,,
2012,VEGETABLES,Tomatoes,Plum,2nd,$/kg,,,,,,,,,1,,,,
2012,VEGETABLES,Tomatoes,Plum,Ave,$/kg,,,,,1.58,1.19,0.98,0.98,0.96,1,1.06,,
2012,VEGETABLES,Turnip,All Varieties,-,$/kg,0.81,0.89,0.83,0.69,1.71,1.54,1.22,0.96,1.01,1,1.01,0.98,
2012,VEGETABLES,Watercress,All Varieties,-,$/bunch,0.5,0.54,0.5,0.54,0.56,0.58,0.54,0.53,0.53,0.55,0.56,0.56,
2012,CUT FLOWERS,Alstromeria,Indoor,-,$/bunch(1),1.16,1.01,1.2,1.03,1.05,1.05,0.98,0.84,1.01,1.07,1.12,1.18,
2012,CUT FLOWERS,Chrysanthemums,Indoor-bloom,-,$/bloom,,,,1.5,,,,,0.49,0.42,0.4,0.5,
2012,CUT FLOWERS,Chrysanthemums,Indoor-spray,-,$/spray,,0.82,1.33,0.44,0.29,0.32,0.27,0.25,0.19,0.23,0.26,0.51,
2012,CUT FLOWERS,Gladioli,All Varieties,-,$/bunch(1),,,,,1.75,,0.72,0.61,0.52,0.53,,,
2012,CUT FLOWERS,Irises,Indoor,-,$/bunch(1),,0.75,0.73,0.59,0.3,0.57,0.61,0.63,0.6,0.52,0.5,0.5,
2012,Narcissus-inc.Daffodils,Oriental Lilies,Homegrown,-,$/stem,0.58,,,0.5,0.86,0.69,0.62,0.54,0.57,0.63,0.56,0.63,
2012,Narcissus-inc.Daffodils,Pinks,All Varieties,-,$/bunch(3),,,,1.18,0.41,0.36,0.41,0.47,0.54,0.47,,,
2012,Narcissus-inc.Daffodils,Tulips,Indoor,-,$/bunch(4),0.83,0.83,0.82,0.78,0.73,,,,,,,1.05,
2012,POT PLANTS,Begonia-Elatior,13cm,-,$ each,,1.38,1.33,1.1,1.14,1.39,1.17,0.88,1.2,1.13,1.13,1.5,
2012,POT PLANTS,Cyclamen,13cm,-,$ each,1.16,1.04,1.2,,,,,1.02,0.87,0.87,0.99,1.04,
2012,POT PLANTS,Poinsettia,13cm,-,$ each,,,,,,,,,,,,1.65,
2012,POT PLANTS,Chrysanthemum,13cm,-,$ each,1.31,1.35,1.36,1.35,1.2,1.34,1.22,1.18,1.21,1.31,1.24,1.36,
2013,FRUIT,Blackberries,All Varieties,-,$/kg,,,,,,9.6,5.95,5.03,3.92,4.81,7.41,,
2013,FRUIT,Blackcurrants,All Varieties,-,$/kg,,,,,,,4.44,4.06,4,3.6,,,
2013,FRUIT,Cherries,Sweet Black,-,$/kg,,,,,,,2.9,2.63,2.75,,,,
2013,FRUIT,Cherries,Sweet White,-,$/kg,,,,,,,3.06,1.96,,,,,
2013,FRUIT,Cooking Apples,Bramley's Seedling,1st,$/kg,0.99,1.01,1.04,1.05,1.11,1.27,1.26,1.38,0.84,0.67,0.64,0.67,
2013,FRUIT,Cooking Apples,Bramley's Seedling,2nd,$/kg,0.63,0.64,0.62,0.59,0.71,0.72,0.84,0.71,0.58,0.48,0.47,0.44,
2013,FRUIT,Cooking Apples,Bramley's Seedling,Ave,$/kg,0.95,0.98,1.01,1.02,1.07,1.12,1.23,1.31,0.8,0.64,0.61,0.62,
